28	1608
28	1971
28	2324
28	3897
28	4629
28	4990
29	270
29	576
29	858
29	2254
29	2643
29	3267
29	3410
29	3704
29	3705
29	4055
30	2623
30	3421
30	3574
30	3671
30	4182
30	4434
30	4617
30	4856
30	4898
30	4955
31	62
31	1898
31	2364
31	3698
31	4194
31	4427
31	4580
31	4648
31	4687
31	4903
32	850
32	2534
32	3554
32	3769
32	4074
32	4181
32	4440
32	4643
32	4824
32	4847
33	3726
33	4100
33	4114
33	4120
33	4173
33	4182
33	4323
33	4469
33	4682
33	4799
34	588
34	2370
34	3506
34	3889
34	4069
34	4235
34	4844
34	4912
34	4920
34	4958
35	1564
35	1965
35	2108
35	2685
35	3526
35	3990
35	4578
35	4660
35	4679
35	4773
36	704
36	709
36	725
36	853
36	1477
36	1733
36	2071
36	2202
36	4533
36	4571
37	3417
37	4053
37	4180
37	4203
37	4240
37	4313
37	4491
37	4519
37	4988
37	4989
38	1045
38	1081
38	1469
38	1705
38	2442
38	3738
38	3874
38	4035
38	4891
39	1928
39	2580
39	3145
39	3319
39	3385
39	4344
39	4360
39	4456
39	4677
39	4974
40	1142
40	2842
40	3075
40	3103
40	3614
40	3660
40	3840
40	4159
40	4277
40	4841
41	1983
41	2121
41	2202
41	2256
41	2857
41	2946
41	2987
41	3200
41	3940
41	4606
42	2634
42	3258
42	3334
42	3876
42	3943
42	4043
42	4438
42	4544
42	4771
42	4785
43	1080
43	1392
43	1463
43	1528
43	1847
43	2027
43	3286
43	4002
43	4716
43	4908
44	1126
44	1525
44	2316
44	2964
44	3097
44	3234
44	3514
44	3943
44	4393
44	4816
45	1905
45	2308
45	2455
45	2559
45	2668
45	2711
45	2727
45	4398
45	4402
45	4643
46	1148
46	2436
46	3276
46	3693
46	4036
46	4315
46	4435
46	4477
46	4669
46	4859
47	1312
47	1449
47	1598
47	3535
47	4551
47	4572
47	4609
47	4862
47	4878
47	4900
48	762
48	2829
48	3367
48	3722
48	3898
48	3958
48	4107
48	4271
48	4548
48	4788
49	371
49	626
49	1454
49	1471
49	1608
49	1971
49	2324
49	4399
49	4629
49	4901
50	1780
50	3033
50	3058
50	3160
50	4168
50	4196
50	4266
50	4386
50	4601
50	4936
51	955
51	2221
51	2421
51	2450
51	2457
51	4243
51	4442
51	4522
51	4908
52	1554
52	2297
52	2430
52	3896
52	4052
52	4109
52	4318
52	4347
52	4625
52	4998
53	556
53	641
53	2052
53	2630
53	2786
53	3394
53	3523
53	3752
53	3988
53	4151
54	2469
54	3214
54	3328
54	3377
54	3427
54	3680
54	3812
54	3855
54	4716
54	4821
55	3524
55	3542
55	3582
55	3617
55	3948
55	4060
55	4062
55	4099
55	4558
55	4739
56	972
56	1775
56	4054
56	4631
56	4696
56	4783
56	4793
56	4842
56	4858
56	4917
57	1211
57	1388
57	1464
57	1516
57	1560
57	1574
57	1669
57	3099
57	3236
57	4731
58	2063
58	2465
58	2886
58	3415
58	3974
58	4040
58	4348
58	4633
58	4768
58	4864
59	147
59	495
59	1270
59	1275
59	1496
59	2731
59	3165
59	3619
59	4836
59	4857
60	2532
60	2747
60	3187
60	3280
60	3523
60	3983
60	3988
60	4003
60	4151
60	4460
61	428
61	785
61	950
61	1026
61	1031
61	1258
61	1501
61	1670
61	4097
61	4694
62	31
62	2628
62	3048
62	3269
62	3417
62	3839
62	3904
62	4059
62	4667
62	4703
63	5
63	399
63	577
63	724
63	2232
63	2787
63	3501
63	3559
63	3987
63	4379
64	1355
64	2786
64	3358
64	3518
64	3866
64	3988
64	4003
64	4151
64	4272
64	4586
65	3339
65	3529
65	3652
65	4093
65	4316
65	4717
65	4719
65	4887
65	4927
65	4959
66	784
66	4117
66	4208
66	4495
66	4617
66	4856
66	4875
66	4898
66	4910
66	4955
67	1465
67	1553
67	1654
67	2261
67	2458
67	2679
67	2966
67	3335
67	4208
67	4759
68	177
68	466
68	712
68	1095
68	1374
68	1479
68	1658
68	2927
68	3248
68	4017
69	1800
69	2081
69	2493
69	2621
69	3090
69	3186
69	3597
69	3806
69	4002
69	4568
70	72
70	2944
70	3065
70	3172
70	3634
70	3640
70	3825
70	3896
70	4224
70	4439
71	204
71	721
71	805
71	1139
71	1335
71	1414
71	1846
71	2056
71	2067
71	2930
72	70
72	646
72	1060
72	1105
72	1141
72	1210
72	1315
72	1338
72	1650
72	2793
73	3778
73	3882
73	4028
73	4260
73	4319
73	4336
73	4866
73	4897
73	4963
73	4970
74	1612
74	1939
74	3038
74	3484
74	3514
74	4056
74	4277
74	4414
74	4701
74	4747
75	2070
75	2798
75	2984
75	3242
75	3300
75	3591
75	3923
75	4374
75	4460
75	4560
76	803
76	3238
76	4115
76	4507
76	4650
76	4661
76	4664
76	4915
76	4959
76	4980
77	273
77	374
77	404
77	2561
77	3190
77	3330
77	3655
77	3904
77	3962
77	4155
78	156
78	413
78	872
78	1041
78	1267
78	1331
78	1695
78	3199
78	4485
78	4711
79	2866
79	3009
79	3294
79	3850
79	3944
79	3964
79	4200
79	4503
79	4555
79	4816
80	2984
80	3362
80	3363
80	3745
80	4285
80	4374
80	4375
80	4509
80	4516
80	4687
81	2340
81	3025
81	3287
81	4135
81	4360
81	4432
81	4499
81	4651
81	4838
81	4884
82	84
82	626
82	1454
82	1471
82	1608
82	1971
82	2324
82	4233
82	4443
82	4629
83	629
83	2284
83	4017
83	4174
83	4651
83	4681
83	4721
83	4884
83	4902
83	4981
84	82
84	1636
84	2208
84	3624
84	3717
84	3863
84	4085
84	4426
84	4666
84	4866
85	915
85	4365
85	4721
85	4722
85	4764
85	4810
85	4838
85	4884
85	4956
85	4981
86	2768
86	3546
86	4298
86	4356
86	4393
86	4402
86	4561
86	4569
86	4586
86	4656
87	3444
87	3636
87	4261
87	4588
87	4743
87	4842
87	4858
87	4861
87	4917
87	4957
88	1892
88	2656
88	3542
88	3773
88	3977
88	4648
88	4699
88	4850
88	4875
88	4971
89	3505
89	3578
89	4093
89	4691
89	4736
89	4744
89	4822
89	4902
89	4918
89	4921
90	477
90	532
90	1222
90	1558
90	2652
90	3295
90	3441
90	4159
90	4184
90	4817
91	666
91	681
91	760
91	947
91	1276
91	1353
91	1358
91	4423
91	4566
91	4787
92	1247
92	2660
92	2859
92	2980
92	3186
92	4053
92	4270
92	4491
92	4519
92	4691
93	704
93	2091
93	2608
93	2880
93	3125
93	3746
93	3758
93	3780
93	3964
93	4072
94	1876
94	2069
94	2411
94	2560
94	2705
94	3742
94	4494
94	4579
94	4988
95	159
95	937
95	1039
95	1913
95	1920
95	2355
95	2963
95	2968
95	3477
95	4254
96	361
96	673
96	708
96	1176
96	1319
96	1821
96	2121
96	2269
96	3608
96	4336
97	899
97	3960
97	3968
97	4042
97	4636
97	4649
97	4713
97	4737
97	4772
97	4853
98	2136
98	3492
98	4175
98	4713
98	4738
98	4772
98	4863
98	4880
98	4969
98	4999
99	2016
99	2280
99	2401
99	2502
99	2685
99	3500
99	3606
99	3851
99	4144
99	4316
100	1696
100	2199
100	2737
100	2833
100	3036
100	3337
100	3806
100	3889
100	4912
100	4967
101	2165
101	2627
101	3288
101	3487
101	3770
101	4289
101	4397
101	4893
101	4913
101	4933
102	1724
102	2461
102	2771
102	3196
102	3277
102	3728
102	3917
102	3919
102	3955
102	4716
103	616
103	1950
103	2206
103	2624
103	2682
103	3042
103	3219
103	3992
103	4371
103	4597
104	115
104	255
104	579
104	701
104	1206
104	1226
104	3712
104	3798
104	4712
104	4959
105	1655
105	2153
105	2694
105	3225
105	3244
105	3331
105	3341
105	3562
105	3577
105	4322
106	2241
106	2393
106	2480
106	3168
106	3600
106	3872
106	4458
106	4479
106	4594
106	4778
107	1493
107	2214
107	2335
107	2499
107	2554
107	2632
107	3508
107	3853
107	4848
107	4979
108	194
108	3279
108	3461
108	3935
108	3946
108	3996
108	4097
108	4294
108	4797
108	4857
109	923
109	1068
109	1762
109	2693
109	3033
109	3128
109	3927
109	4010
109	4409
109	4766
110	675
110	2451
110	3214
110	3892
110	3995
110	4253
110	4281
110	4291
110	4437
110	4613
111	471
111	1081
111	1469
111	1705
111	3160
111	3738
111	3874
111	4751
111	4800
111	4891
112	751
112	816
112	1090
112	1167
112	1204
112	1402
112	1813
112	4387
112	4552
112	4640
113	2990
113	3160
113	4289
113	4524
113	4626
113	4708
113	4753
113	4786
113	4837
113	4913
114	1351
114	2096
114	2428
114	2550
114	2825
114	3586
114	3675
114	4783
114	4951
114	4976
115	104
115	255
115	299
115	579
115	1206
115	1226
115	1680
115	2435
115	3729
115	3798
116	1500
116	2995
116	3114
116	3384
116	3519
116	3646
116	3824
116	4098
116	4145
116	4777
117	692
117	913
117	1930
117	2193
117	2582
117	3038
117	3514
117	4056
117	4621
117	4926
118	1772
118	2139
118	2866
118	3964
118	4134
118	4212
118	4361
118	4571
118	4595
118	4790
119	689
119	804
119	810
119	1078
119	1144
119	1161
119	2564
119	3406
119	4627
119	4725
120	1895
120	1914
120	2160
120	2302
120	2721
120	3110
120	3239
120	4001
120	4666
120	4845
121	2525
121	3230
121	4014
121	4016
121	4123
121	4752
121	4821
121	4836
121	4851
121	4919
122	4127
122	4211
122	4246
122	4387
122	4624
122	4649
122	4717
122	4869
122	4888
122	4908
123	614
123	1072
123	1157
123	2081
123	2152
123	2345
123	2719
123	2920
123	4614
123	4923
124	2311
124	2573
124	2785
124	2849
124	2913
124	2922
124	3610
124	4276
124	4846
124	4929
125	580
125	2038
125	3203
125	3321
125	3507
125	3755
125	4009
125	4031
125	4448
125	4870
126	376
126	862
126	977
126	1137
126	1378
126	2618
126	3072
126	3292
126	3297
126	3434
127	241
127	309
127	843
127	1137
127	1651
127	2025
127	2450
127	2618
127	3072
127	3292
128	2793
128	3775
128	4381
128	4473
128	4605
128	4715
128	4815
128	4840
128	4895
128	4968
129	1892
129	2220
129	2708
129	2878
129	3477
129	3632
129	4414
129	4769
129	4971
129	4993
130	1284
130	2997
130	3337
130	3543
130	3574
130	3931
130	4617
130	4727
130	4898
130	4910
131	2004
131	3939
131	4384
131	4639
131	4747
131	4761
131	4911
131	4925
131	4987
131	4989
132	321
132	331
132	443
132	833
132	1248
132	1653
132	1723
132	3529
132	3550
132	4945
133	1868
133	3289
133	3557
133	3793
133	4413
133	4468
133	4794
133	4862
133	4878
133	4900
134	1404
134	1616
134	1777
134	2273
134	2384
134	2449
134	2471
134	3372
134	3787
134	4383
135	1264
135	1691
135	2233
135	2709
135	3422
135	3530
135	3566
135	4083
135	4193
135	4333
136	218
136	1100
136	1411
136	1446
136	1769
136	2100
136	2229
136	2433
136	3524
136	4587
137	2590
137	4346
137	4351
137	4354
137	4497
137	4591
137	4609
137	4635
137	4821
137	4875
138	1916
138	1918
138	3203
138	3476
138	3507
138	3755
138	4009
138	4031
138	4562
138	4609
139	1150
139	3835
139	3936
139	4316
139	4317
139	4383
139	4576
139	4622
139	4787
139	4962
140	616
140	698
140	1950
140	2682
140	3042
140	3219
140	4543
140	4597
140	4735
140	4888
141	2428
141	2596
141	3586
141	3616
141	4135
141	4294
141	4449
141	4475
141	4694
141	4705
142	688
142	874
142	974
142	1601
142	1741
142	1894
142	1908
142	2418
142	2857
142	2971
143	3
143	254
143	269
143	842
143	1417
143	1972
143	2262
143	2350
143	2420
143	4771
144	1751
144	2879
144	3976
144	4389
144	4392
144	4780
144	4876
144	4937
144	4964
144	4983
145	1961
145	2827
145	3172
145	3848
145	3983
145	4000
145	4021
145	4048
145	4286
145	4336
146	971
146	1554
146	1877
146	2062
146	2180
146	2285
146	2296
146	3452
146	4059
146	4550
147	59
147	495
147	994
147	1275
147	1762
147	2333
147	2660
147	2731
147	3165
147	4417
148	543
148	1730
148	2848
148	2983
148	3095
148	3567
148	3785
148	4047
148	4067
148	4137
149	516
149	592
149	1370
149	1525
149	2228
149	2742
149	3104
149	3417
149	3936
149	4622
150	156
150	310
150	413
150	424
150	587
150	1267
150	1331
150	1695
150	4484
150	4673
151	1669
151	2074
151	2165
151	2305
151	2419
151	2732
151	2875
151	2979
151	3313
151	3316
152	524
152	1339
152	3787
152	4060
152	4062
152	4094
152	4099
152	4558
152	4739
152	4959
153	710
153	2925
153	2929
153	3697
153	3991
153	4004
153	4245
153	4706
153	4819
153	4885
154	175
154	1687
154	2153
154	2494
154	3348
154	3642
154	3879
154	4242
154	4527
154	4910
155	750
155	2595
155	3276
155	3653
155	3697
155	4659
155	4777
155	4809
155	4881
155	4994
156	78
156	150
156	310
156	1041
156	1267
156	1331
156	1695
156	3287
156	4028
156	4542
157	2328
157	2768
157	3374
157	3437
157	3478
157	3887
157	4144
157	4503
157	4744
157	4978
158	1425
158	1524
158	2101
158	2140
158	2182
158	2241
158	2386
158	3989
158	4434
158	4890
159	95
159	1756
159	1913
159	1920
159	2021
159	2355
159	2963
159	2968
159	4255
159	4961
160	2136
160	2209
160	2500
160	2573
160	2785
160	2849
160	2913
160	2922
160	4929
160	4937
161	1035
161	1727
161	1897
161	1994
161	3123
161	3298
161	3550
161	3665
161	4700
161	4995
162	261
162	367
162	887
162	1168
162	1177
162	1236
162	2015
162	2619
162	4157
162	4187
163	1602
163	1644
163	1689
163	2154
163	2190
163	2322
163	2379
163	2624
163	2898
163	3858
164	651
164	711
164	801
164	968
164	1066
164	1100
164	1474
164	1743
164	4706
164	4749
165	3886
165	3972
165	3980
165	3990
165	4066
165	4185
165	4295
165	4757
165	4820
165	4879
166	1770
166	3048
166	3269
166	3839
166	3852
166	3904
166	4059
166	4396
166	4590
166	4823
167	176
167	563
167	577
167	643
167	1957
167	2072
167	2787
167	3248
167	3435
167	4379
168	517
168	721
168	1335
168	1578
168	1744
168	1846
168	2056
168	2067
168	2144
168	4806
169	2093
169	2688
169	3546
169	3691
169	3707
169	3843
169	4471
169	4577
169	4686
169	4967
170	1907
170	2413
170	2783
170	2821
170	2905
170	3209
170	3345
170	3553
170	3585
170	3888
171	1006
171	2838
171	3054
171	3556
171	3602
171	4508
171	4720
171	4745
171	4797
171	4943
172	1274
172	3458
172	3606
172	3921
172	4195
172	4255
172	4828
172	4855
172	4934
172	4936
173	1123
173	1145
173	1572
173	2226
173	2533
173	2654
173	2986
173	3416
173	3497
173	4678
174	1395
174	2309
174	2337
174	2910
174	3328
174	3622
174	3657
174	3680
174	3812
174	3855
175	21
175	154
175	294
175	1037
175	1131
175	1357
175	1375
175	1571
175	2244
175	3344
176	167
176	301
176	623
176	1025
176	2646
176	3002
176	3171
176	3176
176	3256
176	4058
177	68
177	712
177	1060
177	1095
177	1374
177	1479
177	1658
177	2150
177	2421
177	3326
178	386
178	415
178	1084
178	1129
178	1194
178	1439
178	1629
178	1817
178	1929
178	4585
179	11
179	711
179	860
179	2169
179	2528
179	2671
179	3055
179	4488
179	4732
179	4917
180	657
180	1673
180	1981
180	3051
180	3718
180	3794
180	4070
180	4235
180	4404
180	4958
181	28
181	1119
181	1410
181	1435
181	1874
181	2002
181	2167
181	2189
181	4322
181	4832
182	1522
182	1671
182	2877
182	2960
182	3096
182	3482
182	3722
182	4548
182	4581
182	4966
183	839
183	1248
183	1280
183	1440
183	1653
183	1723
183	3371
183	3797
183	4215
183	4273
184	2760
184	3529
184	3950
184	4171
184	4267
184	4380
184	4543
184	4569
184	4624
184	4908
185	2259
185	3652
185	3745
185	4717
185	4719
185	4746
185	4834
185	4843
185	4927
185	4986
186	692
186	784
186	1407
186	2090
186	2316
186	2964
186	3097
186	3234
186	3611
186	3943
187	366
187	1187
187	1797
187	2206
187	2682
187	3042
187	3219
187	3904
187	4567
187	4597
188	322
188	828
188	1589
188	1640
188	2411
188	2705
188	4020
188	4494
188	4645
188	4988
189	499
189	1426
189	3258
189	3494
189	4488
189	4598
189	4662
189	4781
189	4824
189	4991
190	1764
190	2030
190	2099
190	2103
190	2224
190	2426
190	2489
190	3719
190	4889
190	4911
191	1455
191	3028
191	3187
191	3348
191	3477
191	3542
191	3682
191	4316
191	4726
191	4971
192	207
192	473
192	786
192	1279
192	1357
192	1395
192	1679
192	1811
192	3225
192	3234
193	214
193	3475
193	4052
193	4334
193	4530
193	4563
193	4677
193	4866
193	4957
193	4989
194	108
194	319
194	2916
194	3188
194	3517
194	3536
194	3915
194	3946
194	3996
194	4206
195	2671
195	3197
195	3534
195	3695
195	3878
195	4181
195	4461
195	4712
195	4758
195	4765
196	2624
196	3570
196	3904
196	4075
196	4229
196	4481
196	4676
196	4684
196	4831
196	4942
197	2506
197	3014
197	3411
197	3584
197	3741
197	3801
197	4020
197	4303
197	4361
197	4720
198	3618
198	3872
198	4191
198	4248
198	4271
198	4376
198	4407
198	4476
198	4506
198	4522
199	2795
199	3761
199	3918
199	4090
199	4347
199	4394
199	4509
199	4529
199	4575
199	4741
200	1803
200	1995
200	2251
200	2570
200	2840
200	3235
200	3360
200	3861
200	3910
200	4476
201	363
201	737
201	1092
201	1356
201	1777
201	1900
201	1956
201	2295
201	2384
201	3839
202	1290
202	3490
202	3609
202	3745
202	3775
202	3809
202	3923
202	3969
202	4374
202	4639
203	1939
203	2013
203	2017
203	2134
203	2658
203	2759
203	3003
203	3751
203	4755
203	4954
204	71
204	472
204	517
204	805
204	1335
204	1578
204	2056
204	2067
204	3460
204	4104
205	827
205	999
205	2064
205	2229
205	2488
205	2603
205	3509
205	3595
205	3612
205	4999
206	1490
206	2125
206	3453
206	3863
206	4085
206	4355
206	4426
206	4666
206	4778
206	4866
207	192
207	473
207	565
207	786
207	1279
207	1395
207	1679
207	3019
207	3145
207	3812
208	880
208	1837
208	1926
208	1976
208	2784
208	3231
208	3953
208	4342
208	4538
208	4947
209	1368
209	2655
209	3131
209	3457
209	3595
209	3719
209	3791
209	4487
209	4757
209	4879
210	453
210	613
210	795
210	818
210	1050
210	1290
210	1306
210	3375
210	4282
210	4502
211	932
211	3529
211	4380
211	4497
211	4543
211	4624
211	4717
211	4753
211	4792
211	4908
212	541
212	1264
212	2201
212	2709
212	2988
212	3422
212	4082
212	4083
212	4193
212	4290
213	537
213	1728
213	2724
213	3073
213	3162
213	3166
213	3249
213	3420
213	3831
213	4754
214	193
214	1883
214	3225
214	3244
214	3341
214	3561
214	3562
214	3577
214	3713
214	4608
215	1219
215	2486
215	3050
215	3302
215	4095
215	4433
215	4443
215	4815
215	4895
215	4956
216	271
216	955
216	2221
216	2421
216	2450
216	2540
216	3566
216	3998
216	4243
216	4442
217	320
217	425
217	2513
217	2878
217	3828
217	4079
217	4251
217	4305
217	4519
217	4932
218	136
218	1100
218	1412
218	2100
218	2204
218	2229
218	2433
218	2799
218	4587
218	4790
219	881
219	2360
219	3796
219	4089
219	4411
219	4513
219	4527
219	4890
219	4945
219	4946
220	1656
220	2558
220	3604
220	3849
220	4022
220	4575
220	4584
220	4717
220	4774
220	4974
221	1461
221	2023
221	3349
221	3418
221	3462
221	3828
221	4007
221	4050
221	4251
221	4305
222	596
222	707
222	1285
222	1965
222	2522
222	2935
222	3236
222	3297
222	4559
222	4896
223	250
223	3388
223	3749
223	3971
223	4028
223	4150
223	4260
223	4297
223	4902
223	4962
224	655
224	1113
224	1143
224	1805
224	1922
224	2243
224	2297
224	2430
224	4625
224	4914
225	277
225	1288
225	1289
225	1586
225	2017
225	2715
225	3128
225	3204
225	4271
225	4467
226	1875
226	2034
226	2249
226	2265
226	2270
226	2539
226	2552
226	3336
226	3648
226	4032
227	2060
227	3126
227	3644
227	3650
227	3676
227	4220
227	4335
227	4552
227	4759
227	4805
228	1370
228	1492
228	1603
228	1929
228	2220
228	2333
228	2708
228	2936
228	4108
228	4414
229	325
229	1942
229	3075
229	3192
229	3383
229	3840
229	3858
229	3907
229	4277
229	4432
230	1703
230	2400
230	3015
230	3017
230	3213
230	3547
230	3690
230	4520
230	4699
230	4860
231	893
231	2892
231	3965
231	4158
231	4392
231	4501
231	4686
231	4723
231	4948
231	4967
232	3162
232	3250
232	3712
232	4413
232	4551
232	4609
232	4833
232	4846
232	4862
232	4875
233	1810
233	2068
233	2565
233	3966
233	3985
233	4019
233	4137
233	4177
233	4776
233	4934
234	2397
234	2571
234	3421
234	4092
234	4369
234	4852
234	4883
234	4893
234	4966
234	4998
235	367
235	887
235	1168
235	1177
235	2037
235	3810
235	4187
235	4502
235	4964
236	2551
236	3065
236	3364
236	3634
236	3640
236	3896
236	4211
236	4224
236	4439
236	4899
237	2311
237	2573
237	2785
237	2849
237	2913
237	2922
237	3171
237	3980
237	4310
237	4929
238	2418
238	3037
238	3507
238	3836
238	3922
238	4110
238	4213
238	4306
238	4964
238	4982
239	272
239	336
239	510
239	839
239	960
239	1280
239	1440
239	3429
239	3797
239	4431
240	1065
240	2363
240	2561
240	2720
240	2838
240	2971
240	3250
240	4654
240	4663
240	4679
241	127
241	2488
241	4246
241	4275
241	4540
241	4543
241	4681
241	4717
241	4888
241	4908
242	1895
242	2490
242	4199
242	4259
242	4304
242	4352
242	4401
242	4663
242	4695
242	4698
243	1487
243	3536
243	3736
243	3935
243	3946
243	4097
243	4206
243	4255
243	4396
243	4458
244	3005
244	3526
244	3731
244	3753
244	3959
244	4533
244	4578
244	4660
244	4679
244	4773
245	864
245	1566
245	2150
245	2290
245	3090
245	3748
245	3844
245	4047
245	4103
245	4193
246	2327
246	2524
246	3123
246	3298
246	3550
246	3665
246	4505
246	4777
246	4783
246	4995
247	659
247	1708
247	2387
247	2736
247	2950
247	3149
247	3164
247	4199
247	4363
247	4857
248	1396
248	1903
248	2742
248	2911
248	3642
248	4354
248	4591
248	4621
248	4635
248	4821
249	473
249	786
249	1279
249	1395
249	1679
249	1811
249	2079
249	2419
249	3700
249	4508
250	223
250	1244
250	1965
250	2160
250	2721
250	3110
250	3239
250	4048
250	4271
250	4555
251	505
251	2875
251	3356
251	3791
251	3972
251	4066
251	4202
251	4487
251	4757
251	4879
252	447
252	1703
252	2874
252	3017
252	3056
252	3213
252	3547
252	3690
252	3786
252	4533
253	2902
253	3825
253	4013
253	4430
253	4444
253	4599
253	4620
253	4773
253	4798
253	4800
254	143
254	1052
254	1162
254	1972
254	2262
254	2273
254	2350
254	2420
254	4735
254	4840
255	104
255	115
255	299
255	579
255	701
255	1226
255	2596
255	3798
255	4045
255	4862
256	2051
256	3007
256	3872
256	4272
256	4282
256	4458
256	4479
256	4484
256	4594
256	4860
257	2336
257	2608
257	3027
257	3125
257	3161
257	3259
257	3758
257	3780
257	4060
257	4072
258	1191
258	2615
258	3339
258	3950
258	4267
258	4438
258	4624
258	4715
258	4792
258	4888
259	3430
259	3958
259	4042
259	4124
259	4310
259	4350
259	4436
259	4500
259	4607
259	4866
260	849
260	1711
260	1922
260	2386
260	3207
260	3344
260	3586
260	3675
260	4108
260	4247
261	12
261	162
261	960
261	1168
261	1177
261	1236
261	2037
261	2310
261	3483
261	4187
262	736
262	900
262	1393
262	1465
262	1654
262	2458
262	2679
262	2991
262	4386
262	4412
263	2619
263	4103
263	4356
263	4510
263	4544
263	4696
263	4771
263	4785
263	4808
263	4978
264	3257
264	3327
264	3347
264	3842
264	4008
264	4096
264	4109
264	4583
264	4801
264	4841
265	2106
265	3384
265	3646
265	3693
265	3824
265	3990
265	4034
265	4145
265	4757
265	4870
266	915
266	1160
266	2335
266	2554
266	2632
266	3147
266	3738
266	4366
266	4616
266	4979
267	2015
267	4043
267	4537
267	4650
267	4664
267	4860
267	4876
267	4915
267	4950
267	4980
268	1971
268	1990
268	2098
268	2237
268	2665
268	3154
268	3431
268	4006
268	4274
268	4801
269	143
269	2025
269	2732
269	2820
269	3491
269	4075
269	4102
269	4567
269	4684
269	4831
270	29
270	599
270	3575
270	4246
270	4380
270	4590
270	4792
270	4888
270	4908
270	4952
271	216
271	297
271	906
271	1817
271	2221
271	2421
271	2450
271	4201
271	4243
271	4442
272	239
272	336
272	510
272	960
272	1280
272	1440
272	2362
272	3797
272	3949
272	4725
273	77
273	1104
273	1225
273	1230
273	1467
273	1581
273	1845
273	2152
273	3467
273	3585
274	636
274	3102
274	3745
274	4161
274	4171
274	4285
274	4659
274	4809
274	4881
274	4994
275	3021
275	3803
275	4269
275	4478
275	4604
275	4615
275	4877
275	4940
275	4954
275	4975
276	2512
276	2976
276	3214
276	3733
276	3847
276	4123
276	4794
276	4813
276	4851
276	4878
277	225
277	834
277	1761
277	2562
277	2715
277	3033
277	3204
277	4162
277	4401
277	4590
278	1421
278	1446
278	1492
278	1498
278	1929
278	2220
278	2333
278	2708
278	4345
278	4414
279	623
279	646
279	1459
279	1935
279	2646
279	3002
279	3171
279	3176
279	3256
279	3349
280	2404
280	2427
280	2558
280	2599
280	2614
280	2645
280	2799
280	3434
280	4379
280	4935
281	1076
281	2541
281	3212
281	3264
281	3501
281	3778
281	3997
281	4655
281	4967
281	4984
282	552
282	1955
282	2344
282	3193
282	4367
282	4614
282	4806
282	4807
282	4972
282	4984
283	1530
283	3959
283	4328
283	4329
283	4348
283	4704
283	4713
283	4827
283	4864
283	4906
284	1995
284	3094
284	3235
284	3360
284	3651
284	3861
284	4019
284	4340
284	4356
284	4601
285	1979
285	2720
285	3469
285	3574
285	3805
285	4794
285	4862
285	4871
285	4878
285	4900
286	1429
286	2455
286	2559
286	2622
286	2668
286	2711
286	2727
286	3547
